InChIKey,solute_id,smiles_canon,molecular_weight,TPSA,polarity_class,size_class,hybrid_class
PFYTUXBMXIBUQI-UHFFFAOYSA-N,solute_6849,CN1CCN(CCCOC(=O)N2c3ccccc3Sc3cccnc32)CC1,384.50500000000017,48.910000000000004,polar,large,"polar,large"
GPXLMGHLHQJAGZ-JTDSTZFVSA-N,solute_6850,CCOc1ccc2ccccc2c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,414.4830000000001,95.94000000000001,polar,large,"polar,large"
BEZGENOGGHDVMM-UHFFFAOYSA-N,solute_6851,Cc1ccc(N(C)C(=O)c2ccccc2N(C)C(=O)CN2CCCCC2)cc1,379.5040000000003,43.86000000000001,polar,large,"polar,large"
VJKVHUZOVAWKEB-UHFFFAOYSA-N,solute_6852,CCC1=C(c2ccc(OC)cc2)CCC(C(=O)O)C1C,274.35999999999996,46.53,polar,small,"polar,small"
ZPMVNZLARAEGHB-UHFFFAOYSA-N,solute_6853,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1.Cl,323.86700000000013,3.24,non-polar,large,"non-polar,large"
NCCJZRNBNATXBI-UHFFFAOYSA-N,solute_6854,CN(C)CCCC1(c2ccccc2)OC(C)(C)c2ccc(Cl)cc21.Cl,380.3590000000001,12.47,non-polar,large,"non-polar,large"
AKHXXQAIVSMYIS-UHFFFAOYSA-N,solute_6855,CCCCCC1Nc2cc(C(F)(F)F)c(S(N)(=O)=O)cc2S(=O)(=O)N1,401.4320000000001,118.35999999999999,polar,large,"polar,large"
QFUYDAGNUJWBSM-UHFFFAOYSA-N,solute_6856,Ic1ccccc1-c1ccccc1,280.108,0.0,non-polar,small,"non-polar,small"
ACAOEWIACGUWHC-UHFFFAOYSA-N,solute_6857,CC[NH+](CC)CCNC(=O)C1c2ccccc2-c2ccccc21.[Cl-],344.8860000000001,33.54,polar,large,"polar,large"
LTCPODHLAKFBTK-UHFFFAOYSA-N,solute_6859,Cc1ccc2nc(SCCCCCN3CCSC3)cc(C)c2c1.Cl.Cl,419.487,16.130000000000003,non-polar,large,"non-polar,large"
LSUJEOLKHABULX-UHFFFAOYSA-N,solute_6860,NC(CSSCC(N)=[NH+]CCCC1CCCCC1)=[NH+]CCCC1CCCCC1.[Cl-].[Cl-],499.6620000000004,79.98,polar,large,"polar,large"
YMUSDEONEHBNSI-UHFFFAOYSA-N,solute_6861,NC(CSSCC(N)=[NH+]CCC1CCCCCC1)=[NH+]CCC1CCCCCC1.[Cl-].[Cl-],499.6620000000004,79.98,polar,large,"polar,large"
NQXRQSRTZHDMKI-UHFFFAOYSA-N,solute_6862,NC(CSSCC(N)=[NH+]CC1CCCCCCC1)=[NH+]CC1CCCCCCC1.[Cl-].[Cl-],499.6620000000004,79.98,polar,large,"polar,large"
ZDYPMKZEUSYJQI-LZYBPNLTSA-N,solute_6864,CN(C)CCC=C1c2ccccc2CCc2sccc21,283.44,3.24,non-polar,small,"non-polar,small"
CPFJLLXFNPCTDW-UHFFFAOYSA-N,solute_6865,CN1C2CCC1CC(OC(c1ccccc1)c1ccccc1)C2.CS(=O)(=O)O,403.54400000000015,66.84,polar,large,"polar,large"
PYCJDIVWRGIZJB-UHFFFAOYSA-N,solute_6867,Cl.c1ccc(CNCCCC23CC4CC(CC(C4)C2)C3)cc1,319.9200000000001,12.03,non-polar,large,"non-polar,large"
DDRGWEZDDZXEBZ-UHFFFAOYSA-N,solute_6868,CNCCCC12CC3CC(CC(C3)C1c1ccccc1)C2.Cl,319.92,12.03,non-polar,large,"non-polar,large"
FQRHOOHLUYHMGG-BTJKTKAUSA-N,solute_6869,CC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2.O=C(O)C=CC(=O)O,442.5370000000001,98.15000000000002,polar,large,"polar,large"
XJAVWLZVPIYJOX-VEIFNGETSA-N,solute_6870,Cl.Oc1ccc2c(c1O)-c1cccc3c1C(C2)N(CCc1ccccc1)CC3,393.9140000000002,43.7,polar,large,"polar,large"
AJGPJHWDEKEBDM-UHFFFAOYSA-N,solute_6871,CNCCCC1(c2ccc(Cl)cc2)OC(C)(C)c2ccccc21.Cl,366.33200000000005,21.259999999999998,polar,large,"polar,large"
OTEKOJQFKOIXMU-UHFFFAOYSA-N,solute_6872,ClC(Cl)(Cl)c1ccc(C(Cl)(Cl)Cl)cc1,312.838,0.0,non-polar,large,"non-polar,large"
SRZOHCZNOHUVHY-UHFFFAOYSA-N,solute_6873,CCCCCC1CCCCN1CCCOC(=O)c1ccccc1,317.47299999999996,29.54,polar,large,"polar,large"
RGPLEAOEZZZMJF-UHFFFAOYSA-N,solute_6874,Cl.c1ccc(CNCC2CCC(COCc3ccccc3)CC2)cc1,359.9410000000001,21.259999999999998,polar,large,"polar,large"
KAERBVZTGPZZHW-UHFFFAOYSA-N,solute_6875,COc1ccc(Nc2cc(Cl)ccc2C(=O)O)cc1,277.707,58.56,polar,small,"polar,small"
YLRCAHBRRAUPEB-BTJKTKAUSA-N,solute_6876,CCNCC1COC2(O1)c1ccccc1C=Cc1ccccc12.O=C(O)C=CC(=O)O,423.46500000000015,105.09000000000002,polar,large,"polar,large"
SYARWWXCNNFEHU-UHFFFAOYSA-N,solute_6877,O=C1NC(=O)C2(O1)c1ccccc1CCc1ccccc12,279.295,55.400000000000006,polar,small,"polar,small"
OEAROORILQLHRU-UHFFFAOYSA-N,solute_6878,COc1cc2c(cc1OC)C(C(C)Cc1ccc(Cl)cc1)[NH+](C)CC2.[Br-],440.8090000000001,22.900000000000002,polar,large,"polar,large"
OPLUFIYYYJLGSI-UHFFFAOYSA-N,solute_6879,COc1cc2c(cc1OC)C(CCc1ccc(Cl)cc1)[NH+](C)C(C)C2.[Br-],440.8090000000001,22.900000000000002,polar,large,"polar,large"
RZELHTMTJHHEPE-UHFFFAOYSA-N,solute_6880,Fc1ccc2c(c1)c1ccccc1n2CC[NH+]1CCCC1.O=C([O-])C(=O)O,372.3960000000002,86.8,polar,large,"polar,large"
INOCOTXEWBJWKF-UHFFFAOYSA-N,solute_6881,COc1ccc(C(=O)Nc2cccc3c2CCN(CCc2ccccc2)C3)cc1OC,416.5210000000002,50.8,polar,large,"polar,large"
ZXBLMXOUGVRCCH-BUHFOSPRSA-N,solute_6882,O=NC(=C(NO)c1ccccc1)c1ccccc1,240.262,61.69,polar,small,"polar,small"
XVDWCNBDFUXCCB-UHFFFAOYSA-N,solute_6883,CNCCCC1(c2ccccc2)CC(C)(C)c2ccccc21.Cl,329.915,12.03,non-polar,large,"non-polar,large"
HODDWHIBEKCKAV-WHQQXFAUSA-N,solute_6884,Cl.O=C(CN1CCC23CCCCC2C1Cc1ccc(O)cc13)c1ccccc1,397.9460000000001,40.540000000000006,polar,large,"polar,large"
FNDMLHFDPXQFNX-BTJKTKAUSA-N,solute_6885,CN1CCN(C2Cc3ccccc3Sc3c(F)cccc32)CC1.O=C(O)C=CC(=O)O,444.5280000000002,81.08,polar,large,"polar,large"
BWPIARFWQZKAIA-UHFFFAOYSA-N,solute_6886,CNCCCC1c2ccccc2C=Cc2ccccc21,263.384,12.03,non-polar,small,"non-polar,small"
RKMAZEUAOKHEOX-UHFFFAOYSA-N,solute_6887,Cl.Clc1cnc(SCCCCCCCN2CCSC2)c(Cl)c1,401.8560000000001,16.130000000000003,non-polar,large,"non-polar,large"
JURKNVYFZMSNLP-UHFFFAOYSA-N,solute_6888,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,275.39500000000004,3.24,non-polar,small,"non-polar,small"
NYUMGRCHKCJLBG-UHFFFAOYSA-N,solute_6889,CC[NH+](CC)CCN1Cc2ccccc2Nc2ccccc21.[Cl-],331.8910000000001,19.71,non-polar,large,"non-polar,large"
PYYFLHVYSVCZBS-UHFFFAOYSA-N,solute_6890,CCCCCCOc1ccc(NC(=O)OCC[NH+]2CCCCC2)cc1.[Cl-],384.9480000000002,52.0,polar,large,"polar,large"
PVVOWFXFXMECMS-UHFFFAOYSA-N,solute_6891,O=S(=O)(O)SCCNCCCCCCCCCCCc1ccccc1,387.6110000000001,66.4,polar,large,"polar,large"
PJWPNDMDCLXCOM-UHFFFAOYSA-N,solute_6892,COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2C)cc1,352.4780000000001,41.57,polar,large,"polar,large"
BPICBUSOMSTKRF-UHFFFAOYSA-N,solute_6893,Cc1cccc(C)c1NC1=NCCCS1,220.34099999999998,24.39,polar,small,"polar,small"
KIBVWPFAMGQHER-UHFFFAOYSA-N,solute_6894,Cc1cc(NC(=O)CCC(=O)O)c2c(C)ccc(C(C)C)cc1-2,313.39700000000005,66.4,polar,large,"polar,large"
SNYIPZNSOUVGTP-UHFFFAOYSA-N,solute_6895,CCN1CCc2cc(OC)c(OC)cc2C1CCc1ccc(Cl)cc1,359.89700000000005,21.700000000000003,polar,large,"polar,large"
OPNGZXISEXVYBU-BTJKTKAUSA-N,solute_6896,COc1ccc2c(c1)C(N1CCN(C)CC1)Cc1ccccc1S2.O=C(O)C=CC(=O)O,456.5640000000001,90.31000000000002,polar,large,"polar,large"
TUZIOXPOHMWNKY-UHFFFAOYSA-N,solute_6897,CCCC1(c2cccc(OC(C)=O)c2)CCN(CCc2ccc(OC(C)=O)cc2)C1,409.5260000000002,55.839999999999996,polar,large,"polar,large"
AZLQWGYNKLHVJM-UHFFFAOYSA-N,solute_6899,Brc1cnc(OCCCCCCN2CCSC2)c(Br)c1.Cl,460.66300000000007,25.36,polar,large,"polar,large"
RUDUXQPKMFPBKF-UHFFFAOYSA-N,solute_6901,Cc1ccc(C(=O)N2CCCCC2)cc1N(CCCl)CCCl,343.298,23.550000000000004,polar,large,"polar,large"
ZUCOHTQQOAJHNH-UHFFFAOYSA-L,solute_6902,CC[N+]1(CCCCCC[N+]2(CC)CCCC2)CCCC1.[Br-].[Br-],442.32399999999996,0.0,non-polar,large,"non-polar,large"
OMWQUXGVXQELIX-UHFFFAOYSA-N,solute_6903,S=C=Nc1ccc(N=C=S)cc1,192.268,24.72,polar,small,"polar,small"
DREPSSCSPHCHTF-UHFFFAOYSA-N,solute_6904,CNC(C)CC12CC3CC(CC(C3)C1c1ccccc1)C2.Cl,319.92,12.03,non-polar,large,"non-polar,large"
IZKCXJLBEGEZTQ-UHFFFAOYSA-N,solute_6906,COc1ccc(CN2CCc3c(cccc3NC(=O)c3ccc(OC)c(OC)c3)C2)cc1,432.5200000000002,60.03,polar,large,"polar,large"
AHPNNQWLCKYVLJ-UHFFFAOYSA-N,solute_6907,CCN(CC)CC(=O)N1C(C)(C)CC(c2ccccc2)CC1(C)C,330.5160000000001,23.550000000000004,polar,large,"polar,large"
TYFLIJAGRULBIS-UHFFFAOYSA-N,solute_6908,CCN(CC)CCOC(=O)C1c2ccccc2-c2ccccc21.Cl,345.87000000000006,29.54,polar,large,"polar,large"
AJADKUBPAXMBLU-AQFVONAPSA-N,solute_6909,Cc1ccc(CCN2CCC34CCCCC3C2Cc2ccc(O)cc24)cc1.Cl,397.98999999999995,23.47,polar,large,"polar,large"
KTUXEHNBBHDTPH-UHFFFAOYSA-N,solute_6910,COc1ccc2[nH+]ccc(C(O)Cc3[nH+]ccc4ccccc34)c2c1.[Cl-].[Cl-],403.3090000000001,57.74,polar,large,"polar,large"
ZILPIBYANAFGMS-UHFFFAOYSA-N,solute_6911,CCC(C)N(CC(O)c1cccn1Cc1ccccc1Cl)C(C)CC,362.94500000000016,28.4,polar,large,"polar,large"
MAIFJEXJCJPOCM-UHFFFAOYSA-N,solute_6912,CCCC[NH+](CCCC)CCC1(c2ccccc2)C(=O)Oc2ccccc21.[Cl-],401.97800000000007,30.740000000000002,polar,large,"polar,large"
YVBOFDGPWVOQBW-UHFFFAOYSA-N,solute_6913,Cl.O=C(NC(CCN1CCCCC1)c1ccccc1)c1ccccc1,358.913,32.34,polar,large,"polar,large"
JWKFZZGSPJAEOR-JQRUBDMOSA-N,solute_6914,Br.Oc1ccc2c(c1)C13CCCCC1C(C2)N(CC=Cc1ccccc1)CC3,440.4250000000002,23.47,polar,large,"polar,large"
CIXDQQGMRYRUQA-JXMROGBWSA-N,solute_6915,CN(C)c1ccc(C=Cc2ccnc3ccccc23)cc1,274.36699999999996,16.130000000000003,non-polar,small,"non-polar,small"
BMRIMRMSWCLJIU-YGICXTQQSA-N,solute_6916,Cl.O=[N+]([O-])c1ccc(CCN2CCC34CCCCC3C2Cc2ccc(O)cc24)cc1,428.9600000000001,66.61,polar,large,"polar,large"
XDIZFCKCCMUFFG-UHFFFAOYSA-N,solute_6917,CCCC(=O)C1=C(O)C(Cc2c(OC)cc(O)c(C(=O)CCC)c2O)=C(O)C(C)(C)C1=O,446.49600000000027,141.36,polar,large,"polar,large"
XCSUFOWHYVRFSD-UHFFFAOYSA-N,solute_6918,CCN(CC)CCOC(=O)c1ccc(C)c(N(CCCl)CCCl)c1.Cl,411.801,32.78,polar,large,"polar,large"
ZBBHBTPTTSWHBA-UHFFFAOYSA-N,solute_6919,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,479.5330000000002,111.00999999999999,polar,large,"polar,large"
RGLLOUBXMOGLDQ-IVEVATEUSA-N,solute_6920,CC12Cc3nonc3CC1CCC1C2CCC2(C)C1CCC2(C)O,330.4720000000001,59.150000000000006,polar,large,"polar,large"
HQKZCEXAHDXKGB-UHFFFAOYSA-N,solute_6921,CC(C)(C)NCC(=O)N1c2ccccc2Sc2ccccc21.Cl,348.89900000000006,32.34,polar,large,"polar,large"
GQVUYVZMHLQIRT-UHFFFAOYSA-N,solute_6922,O=C1CCC2(C(=S)N1)c1ccccc1CCc1ccccc12,307.418,29.1,polar,large,"polar,large"
ZTDIPPQFTNXLID-UHFFFAOYSA-N,solute_6923,CN(C)CC1COC2(O1)c1ccccc1COc1ccc(Cl)cc12.O=C(O)C(=O)O,435.8600000000002,105.53000000000002,polar,large,"polar,large"
BAAURVHPYJEDOO-UHFFFAOYSA-N,solute_6924,Cc1ccc(OCC[NH+](CCCl)CCOc2ccc(C)cc2)cc1.[Cl-],384.347,22.900000000000002,polar,large,"polar,large"
NXWWSYGSSAHNRR-UHFFFAOYSA-N,solute_6925,O=C(OCc1ccccc1)N1CC=Cc2ccccc21,265.312,29.54,polar,small,"polar,small"
UAIFZXAZKMISDC-HTXNQAPBSA-N,solute_6926,CCCCCC(=Cc1ccccc1)C(=O)NCCN(CC)CC,316.4890000000001,32.34,polar,large,"polar,large"
YGZNQARMJUWNCM-UHFFFAOYSA-N,solute_6927,COc1ccc2c3ccccc3n(CC[NH+]3CCCC3)c2c1.[Cl-],330.85900000000004,18.6,non-polar,large,"non-polar,large"
BQZRLLBUGAVTNV-BTJKTKAUSA-N,solute_6928,CCCNCC1COC2(O1)c1ccccc1COc1ccccc12.O=C(O)C=CC(=O)O,441.48000000000013,114.32000000000001,polar,large,"polar,large"
KDSPHRIFRARIST-UHFFFAOYSA-N,solute_6929,CC(C(=O)O)c1cc2ccccc2c2ccccc12,250.297,37.3,polar,small,"polar,small"
BQGDBXHKMJKCKX-UHFFFAOYSA-N,solute_6930,CC(C(=O)O)c1ccc2ccc3ccccc3c2c1,250.297,37.3,polar,small,"polar,small"
MQJPEILRVHPFGH-UHFFFAOYSA-N,solute_6931,Cc1ccc(C(C)C)c(OCCN(C)C)c1C(=O)OCc1ccccc1,355.47800000000007,38.769999999999996,polar,large,"polar,large"
WQUKDBHBKGMTDS-WUKNDPDISA-N,solute_6932,CN(Cc1ccc([N+](=O)[O-])cc1)N=Nc1ccc(C(=O)O)cc1,314.30100000000004,108.39999999999999,polar,large,"polar,large"
UZYAHEMKIISOPE-ISLYRVAYSA-N,solute_6933,Cc1ccc(CN(C)N=Nc2ccc(C(=O)O)cc2)cc1,283.331,65.26,polar,small,"polar,small"
FEBOTPHFXYHVPL-UHFFFAOYSA-N,solute_6934,O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,381.4510000000002,58.1,polar,large,"polar,large"
AABQVBFXZKSBOW-UHFFFAOYSA-N,solute_6935,CCOC(=O)c1c(C)ccc(C(C)C)c1OCC(=O)OCCN1CCCCC1,391.5080000000003,65.07,polar,large,"polar,large"
WNGYDTQZWXGHTI-UHFFFAOYSA-N,solute_6936,CC(C)(CCC#N)c1nc2sc(C(C)(C)CCC#N)nc2s1,332.49800000000005,73.36,polar,large,"polar,large"
QDADJNJFPRLXTP-UHFFFAOYSA-M,solute_6937,CCCCCc1cc[n+](C(c2ccccc2)c2ccccc2)cc1.[Br-],396.372,3.88,non-polar,large,"non-polar,large"
NMJZLJAMPZSVAN-UHFFFAOYSA-N,solute_6938,O=C(O)C(=O)O.c1ccc2c(c1)CCc1ccccc1C21OCC(CN2CCOCC2)O1,441.48000000000036,105.53,polar,large,"polar,large"
XOEVKNFZUQEERE-UHFFFAOYSA-N,solute_6939,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O.Cl,427.92800000000017,59.75,polar,large,"polar,large"
VSUWLJBAVIYETB-UHFFFAOYSA-N,solute_6940,COC1C=Cc2ccccc2N1C(=O)OCc1ccccc1,295.33799999999997,38.769999999999996,polar,small,"polar,small"
VMPGAQLGAMYZMS-UHFFFAOYSA-N,solute_6942,O=S(=O)(O)SCCNCCCCCCCCCCOc1ccc(Br)cn1,469.4670000000001,88.52000000000001,polar,large,"polar,large"
UEECHQPWQHYEDE-UHFFFAOYSA-N,solute_6944,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1.Cl.O,421.0250000000002,47.21,polar,large,"polar,large"
VULLGYXKPUCSEU-UHFFFAOYSA-N,solute_6946,CNC(C)CC12CC3(C)CC(C)(CC(C)(C3)C1Cl)C2.Cl,320.348,12.03,non-polar,large,"non-polar,large"
YIYGVJMEXPKRPL-UHFFFAOYSA-N,solute_6947,Cl.Cl.N=C(N)CCCCCCCCCCCC(=N)N,313.317,99.74,polar,large,"polar,large"
CDCHDCWJMGXXRH-UHFFFAOYSA-N,solute_6948,Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,294.745,43.07,polar,small,"polar,small"
CTJVKQQQPGIGRS-UHFFFAOYSA-N,solute_6949,CCCCCCOc1ccccc1NC(=O)OCC[NH+]1CCCCC1.[Cl-],384.9480000000002,52.0,polar,large,"polar,large"
VOZHMAYHYHEWBW-NVOOAVKYSA-N,solute_6950,CC(=O)OC1CC2(O)C3CCC4CC(O)CCC4(C)C3CCC2(C)C1c1ccc(=O)oc1,444.5680000000002,96.97000000000001,polar,large,"polar,large"
MPMDMUROZIYIIM-UHFFFAOYSA-N,solute_6951,Cc1ccc(-n2c(C)nc3ccccc3c2=O)c(C)c1,264.32800000000003,34.89,polar,small,"polar,small"
PHTUQLWOUWZIMZ-BOPFTXTBSA-N,solute_6952,CN(C)CCC=C1c2ccccc2CSc2ccccc21,295.451,3.24,non-polar,small,"non-polar,small"
OSGHSYGGTOXWEY-UHFFFAOYSA-N,solute_6953,CC(C)CCNCC1CCC(CNCCC(C)C)CC1.Cl.Cl,355.43800000000005,24.06,polar,large,"polar,large"
PBHIEANRWCQSNC-UHFFFAOYSA-N,solute_6956,CCC(OC(C)=O)C(CCC[NH+](C)C)(c1ccccc1)c1ccccc1.[Cl-],389.967,30.740000000000002,polar,large,"polar,large"
XCDXSSFOJZZGQC-UHFFFAOYSA-N,solute_6957,ClCCN(CCCl)c1ccc2ccccc2c1,268.187,3.24,non-polar,small,"non-polar,small"
ZIQFOGAGKMHTRM-UHFFFAOYSA-N,solute_6959,CCS(=O)(=O)c1ccc2c(c1)N(CCN(C)C)C(=O)c1ccccc1N2C,387.5050000000001,60.93000000000001,polar,large,"polar,large"
RAPZEAPATHNIPO-UHFFFAOYSA-N,solute_6961,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,410.4930000000003,64.16,polar,large,"polar,large"
WYWIFABBXFUGLM-UHFFFAOYSA-N,solute_6962,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,260.3809999999999,44.620000000000005,polar,small,"polar,small"
DWUQNHFGCISCNR-OHGISNTKSA-N,solute_6963,CC(=O)c1ccc2c(c1)C(=CCC[NH+](C)C)c1ccccc1S2.[Cl-],359.922,21.51,polar,large,"polar,large"
QKFLGVMNZNYMOH-UHFFFAOYSA-N,solute_6964,Cl.NC1CCC2(C1)c1ccccc1C=Cc1ccccc12,297.82900000000006,26.02,polar,small,"polar,small"
MPCILJQVDVSLSZ-UHFFFAOYSA-N,solute_6965,COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C(C)C)c1,305.29200000000003,70.83,polar,large,"polar,large"
ZPXSCAKFGYXMGA-UHFFFAOYSA-N,solute_6966,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,284.74600000000004,35.830000000000005,polar,small,"polar,small"
SWXGTCKIGMOVFI-UHFFFAOYSA-N,solute_6967,O=C1CC2(C(=O)N1)c1ccccc1CCc1ccccc12,277.323,46.17,polar,small,"polar,small"
BLJZBCPEUMJBTG-UHFFFAOYSA-N,solute_6968,C[NH+](C)CCCC1(c2ccccc2)CCCc2ccccc21.[Cl-],329.91499999999996,4.44,non-polar,large,"non-polar,large"
NXNSCUZKMVYAJQ-UHFFFAOYSA-N,solute_6969,CC(C)NCCCC1(C(N)=O)c2ccccc2-c2ccccc21.Cl,344.886,55.12,polar,large,"polar,large"
GKQYGRWQCWWSHN-UHFFFAOYSA-N,solute_6970,Cc1cc(N)c2cc(NC(=O)Nc3ccc4nc(C)cc(N)c4c3)ccc2n1.Cl.Cl,445.3540000000001,118.94999999999999,polar,large,"polar,large"
RISCHQYUHLQSBU-UHFFFAOYSA-N,solute_6971,CC(CN(C)C)N1c2ccccc2Sc2ccccc21.Cl,320.88900000000007,6.48,non-polar,large,"non-polar,large"
KAJKCHGGCRPQLG-UHFFFAOYSA-N,solute_6972,CCOC(=O)N1Cc2ccccc2-c2ccccc21,253.30100000000002,29.54,polar,small,"polar,small"
QCXZULAOFRNEFL-UHFFFAOYSA-M,solute_6973,O=C([O-])c1ccc(NC(=O)c2cccc(-c3ccccc3)c2O)cc1.[Na+],355.32500000000005,89.46,polar,large,"polar,large"
IPVVZYZTTKHXKK-UHFFFAOYSA-N,solute_6974,Cc1ccccc1OCC(COC(O)C(Cl)(Cl)Cl)OC(O)C(Cl)(Cl)Cl,476.995,68.15,polar,large,"polar,large"
SUKRRJYMPHOCIP-UHFFFAOYSA-N,solute_6975,CN(C)CCCN1c2ccccc2NC(=O)c2ccccc21,295.386,35.58,polar,small,"polar,small"
HNGOYPWMJBELHN-FJUODKGNSA-N,solute_6976,CNCCC=C1c2ccccc2Sc2ccc(OC)cc21.Cl,333.88400000000007,21.259999999999998,polar,large,"polar,large"
CYJRWJOMFVGVDK-UHFFFAOYSA-N,solute_6977,CC1CCCCN1CCCOC(=O)c1ccccc1I,387.261,29.54,polar,large,"polar,large"
BLAAWVPMHICNCQ-UHFFFAOYSA-N,solute_6978,CC1CCCCN1CCCOC(=O)c1ccc(I)cc1,387.26099999999997,29.54,polar,large,"polar,large"
GJCOSYZMQJWQCA-UHFFFAOYSA-N,solute_6980,c1ccc2c(c1)Cc1ccccc1O2,182.22199999999998,9.23,non-polar,small,"non-polar,small"
DHDVOXBKOXIIBW-UHFFFAOYSA-N,solute_6981,C=CCc1ccccc1OCC(O)CN1CCN(c2ccc(C)c(C)c2)CC1.Cl.Cl,453.4540000000001,35.940000000000005,polar,large,"polar,large"
CXWWSOPNZQPTJX-UHFFFAOYSA-N,solute_6982,CN(C)CCC=C1c2ccccc2Sc2ccccc21.Cl,317.88500000000005,3.24,non-polar,large,"non-polar,large"
CPEUVMUXAHMANV-UHFFFAOYSA-N,solute_6983,COC(=O)Nc1nc2ccc(C(=O)c3ccc(F)cc3)cc2[nH]1,313.288,84.07999999999998,polar,large,"polar,large"
PUADUYHPJCGDTM-UHFFFAOYSA-N,solute_6984,CCN(CC)CCN1c2ccccc2C(=O)N(O)c2ccccc21,325.4120000000001,47.019999999999996,polar,large,"polar,large"
XLOQNFNTQIRSOX-UHFFFAOYSA-N,solute_6985,CC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2,326.465,23.550000000000004,polar,large,"polar,large"
WKOSARRKKYFXDJ-UHFFFAOYSA-N,solute_6986,Cc1ccc(C(OCCN[NH+]2CCCCC2)c2ccccc2)cc1.[Cl-],360.929,25.7,polar,large,"polar,large"
IUNBSQBAZSNEOK-UHFFFAOYSA-N,solute_6988,CCCC(=O)c1ccc(OCC(O)CN2CCN(c3ccccc3)CC2)cc1,382.5040000000001,53.010000000000005,polar,large,"polar,large"
HWDPSQSTOIACSI-AQTBWJFISA-N,solute_6989,CCCCCN(CCCCC)CC(=O)NN=Cc1ccc([N+](=O)[O-])o1,352.4350000000001,100.98,polar,large,"polar,large"
FPHIGGMDBMWPDB-UHFFFAOYSA-N,solute_6990,C1=C(CCc2ccncc2)c2ccccc2[NH+]1Cc1ccccc1.[Cl-],348.87700000000007,17.330000000000002,non-polar,large,"non-polar,large"
DCSUBABJRXZOMT-UHFFFAOYSA-N,solute_6991,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,465.9530000000003,86.05,polar,large,"polar,large"
BQMDGYJPLNFICG-UHFFFAOYSA-N,solute_6992,CCN(CC)CCOc1ccc(Cl)cc1C(=O)Nc1ccccc1,346.858,41.57,polar,large,"polar,large"
OVAZLWZUJJDABM-CCEZHUSRSA-N,solute_6993,Cc1cccc(C)c1N(CCCN(C)C)C(=O)C=Cc1ccccc1,336.479,23.55,polar,large,"polar,large"
USKAVCMWCUTATL-UHFFFAOYSA-N,solute_6994,O=C1C(C2C(=O)N(c3ccccc3)N(c3ccccc3)C2=O)C(=O)N(c2ccccc2)N1c1ccccc1,502.53000000000026,81.24,polar,large,"polar,large"
SYFLVOYYHASAMF-UHFFFAOYSA-N,solute_6995,C1CCN(CCCC23CC4CC(CC(C4)C2)C3)CC1.Cl,297.91399999999993,3.24,non-polar,small,"non-polar,small"
ZLAMOIIYVOQQBW-NSCUHMNNSA-N,solute_6996,CC=CCCC1CCCCN1CCCOC(=O)c1ccccc1,315.45699999999994,29.54,polar,large,"polar,large"
RBBWCVQDXDFISW-UHFFFAOYSA-N,solute_6998,CC(C)=CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,320.3920000000001,40.620000000000005,polar,large,"polar,large"
KDOPUKOTJDLFQA-UHFFFAOYSA-N,solute_6999,CCOC(=O)Cc1ccc2sc(-c3ccccc3)nc2c1,297.379,39.19,polar,small,"polar,small"
MFBGBDQKGVVUET-UHFFFAOYSA-N,solute_7000,CN1CCC2=C(CCCC2)C1CCc1ccccc1[N+](=O)[O-],300.40200000000004,46.379999999999995,polar,large,"polar,large"
XQUJIUXPLNHJMQ-UHFFFAOYSA-N,solute_7001,CN1CCC2=C(CCCC2)C1CCc1cccc([N+](=O)[O-])c1,300.40200000000004,46.379999999999995,polar,large,"polar,large"
NHZSGFPRDZNUNP-UHFFFAOYSA-N,solute_7002,CN1CCC2=C(CCCC2)C1CCc1ccc([N+](=O)[O-])cc1,300.40200000000004,46.379999999999995,polar,large,"polar,large"
YGRZMQRQQAWFAK-UHFFFAOYSA-N,solute_7003,Cc1ccc(C2(CCCN(C)C)OC(C)(C)c3ccccc32)cc1.Cl,359.941,12.47,non-polar,large,"non-polar,large"
NNTDPGZVKDQKLS-UHFFFAOYSA-N,solute_7004,CCN(CC)CCCN1c2ccccc2CNc2ccccc21,309.45700000000005,18.509999999999998,non-polar,large,"non-polar,large"
